transaction_id,sale_date_str,customer_email,product_category,product_name,sales_rep,quantity,unit_price,discount_percent,total_amount,payment_method,order_priority,is_weekend,is_month_end,is_holiday_season,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN001563,2025-01-01,kwoods@example.com,Books,Fiction,Lisa Jackson,10,79.03,14.8,673.34,Cash,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001564,2024-08-28,nicholas72@example.net,Electronics,Headphones,Margaret Hawkins Dds,7,1852.99,17.6,10688.05,Credit Card,Low,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1
TXN001566,2024-09-10,charlotte13@example.com,Books,Biography,Monica Herrera,6,34.47,7.3,191.72,Bank Transfer,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001567,2024-06-24,judithcox@example.org,Electronics,Tablet,Brian Ramirez,5,463.75,13.8,1998.76,Bank Transfer,Urgent,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0
TXN001568,2025-04-30,angela88@example.org,Clothing,Shoes,Carla Gray,9,220.38,12.0,1745.41,Debit Card,Low,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN001569,2025-02-05,laura23@example.org,Home & Garden,Bedding,Margaret Hawkins Dds,7,95.02,19.0,538.76,Credit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN001570,2025-05-26,andrea13@example.net,Clothing,Jacket,Patty Perez,6,240.11,3.5,1390.24,Paypal,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001571,2025-04-02,bruce33@example.net,Books,Non-Fiction,Allison Hill,1,69.87,16.3,58.48,Paypal,High,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
TXN001572,2024-08-25,florescynthia@example.org,Clothing,Jacket,Carla Gray,5,34.58,21.1,136.42,Credit Card,Medium,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN001573,2024-11-13,carmenevans@example.org,Home & Garden,Bedding,Abigail Shaffer,5,342.44,8.0,1575.22,Credit Card,Low,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN001574,2025-05-06,mwaters@example.net,Clothing,Shoes,Margaret Hawkins Dds,7,74.43,4.0,500.17,Cash,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN001575,2024-12-22,karen94@example.com,Sports,Basketball,Noah Rhodes,10,172.15,6.3,1613.05,Bank Transfer,Urgent,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
TXN001577,2023-08-25,rowlandsonya@example.com,Home & Garden,Decor,Tommy Walter,2,688.15,7.1,1278.58,Bank Transfer,Urgent,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN001578,2024-04-12,haroldhodges@example.net,Electronics,Headphones,Matthew Foster,11,1937.28,24.2,16153.04,Credit Card,Low,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
TXN001579,2024-02-01,jamesrodriguez@example.org,Clothing,Dress,Margaret Hawkins Dds,9,271.83,15.2,2074.61,Paypal,Medium,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1
TXN001580,2024-01-30,tgarcia@example.net,Clothing,Jeans,Allison Hill,8,18.97,7.5,140.38,Bank Transfer,High,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001581,2025-01-15,kfloyd@example.net,Clothing,Jacket,Noah Rhodes,1,68.09,3.8,65.5,Debit Card,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN001582,2025-08-13,rchan@example.org,Clothing,T-Shirt,Allison Hill,6,143.31,4.0,825.47,Credit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
TXN001583,2024-04-20,dustin55@example.net,Books,Manual,Carla Gray,3,28.95,29.9,60.88,Credit Card,High,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
TXN001584,2024-07-02,zsmith@example.org,Electronics,Smart Watch,Tommy Walter,5,1110.77,14.0,4776.31,Debit Card,Urgent,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
TXN001585,2025-02-26,andrew33@example.net,Clothing,Jeans,Ethan Adams,8,254.96,23.8,1554.24,Cash,Urgent,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN001586,2024-10-27,ugibbs@example.net,Electronics,Laptop,Noah Rhodes,1,425.22,11.5,376.32,Debit Card,Medium,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
TXN001587,2024-02-24,ggates@example.org,Books,Biography,Lisa Hensley,1,75.4,4.5,72.01,Debit Card,Medium,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
TXN001588,2024-06-17,ccrane@example.net,Electronics,Camera,Noah Rhodes,9,1187.62,0.3,10656.51,Credit Card,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
TXN001589,2023-11-06,valerie96@example.org,Clothing,Dress,Matthew Foster,1,22.41,13.8,19.32,Debit Card,Urgent,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
TXN001590,2023-12-02,hmclean@example.com,Clothing,Jeans,Brian Ramirez,7,176.42,22.3,959.55,Paypal,Low,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
TXN001591,2024-04-08,jholloway@example.net,Electronics,Monitor,Lisa Jackson,12,1558.27,22.3,14529.31,Credit Card,Low,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
TXN001592,2025-05-15,ashley48@example.net,Sports,Basketball,Cristian Santos,7,45.82,29.4,226.44,Cash,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN001593,2024-04-19,harrellholly@example.net,Electronics,Smart Watch,Lisa Jackson,3,468.61,17.6,1158.4,Credit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
TXN001594,2024-05-27,jackmcdonald@example.com,Sports,Tennis Racket,Angie Henderson,11,189.5,2.8,2026.13,Paypal,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN001595,2024-12-30,cassandra02@example.org,Books,Fiction,Daniel Wagner,5,76.36,24.8,287.11,Cash,Medium,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
TXN001596,2024-06-05,deckerbrian@example.net,Electronics,Laptop,Lisa Hensley,9,1183.81,25.2,7969.41,Bank Transfer,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
TXN001597,2024-05-05,kristy74@example.net,Home & Garden,Cookware,Holly Wood,9,547.71,3.8,4742.07,Credit Card,High,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN001598,2025-04-17,navarroannette@example.net,Sports,Yoga Mat,Noah Rhodes,8,414.01,16.7,2758.96,Bank Transfer,Medium,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN001599,2024-01-15,berrytaylor@example.net,Electronics,Headphones,Carla Gray,10,1487.11,22.9,11465.62,Paypal,High,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
TXN001600,2024-01-08,steven25@example.org,Clothing,Dress,Lisa Jackson,5,142.98,28.5,511.15,Debit Card,High,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN001601,2024-04-04,zpreston@example.net,Home & Garden,Cookware,Allison Hill,1,155.33,29.9,108.89,Debit Card,Low,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN001602,2024-11-15,marcushernandez@example.org,Clothing,Shorts,Gina Moore,1,171.33,11.3,151.97,Paypal,Low,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN001603,2025-07-13,kaylaandrews@example.com,Electronics,Camera,Lisa Jackson,10,1998.58,3.6,19266.31,Credit Card,Medium,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
TXN001604,2024-10-07,jamiewhite@example.org,Clothing,Jeans,Noah Rhodes,8,226.52,17.5,1495.03,Bank Transfer,High,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN001605,2025-01-12,stephanie55@example.org,Home & Garden,Bedding,Allison Hill,9,354.57,30.0,2233.79,Credit Card,High,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
TXN001606,2023-12-04,jesse35@example.org,Clothing,Jeans,Angie Henderson,12,252.98,28.6,2167.53,Bank Transfer,High,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
TXN001607,2024-01-29,vjohnson@example.net,Home & Garden,Plant,Jamie Arnold,5,141.31,0.5,703.02,Credit Card,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TXN001608,2023-10-31,kellilawrence@example.org,Home & Garden,Cookware,Michele Williams,7,756.17,18.2,4329.83,Paypal,Low,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN001609,2025-03-17,martinjason@example.com,Electronics,Laptop,Ethan Adams,11,1455.98,24.3,12123.95,Credit Card,Medium,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
TXN001610,2024-05-25,jasondavis@example.net,Clothing,Jacket,Holly Wood,5,290.92,4.5,1389.14,Credit Card,Low,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1
TXN001611,2025-06-16,smithlinda@example.com,Sports,Yoga Mat,Ryan Munoz,8,129.15,27.4,750.1,Paypal,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN001612,2024-07-22,gomezsonya@example.org,Sports,Basketball,Derek Zuniga,10,65.46,23.1,503.39,Credit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN001613,2023-09-01,santoslisa@example.com,Electronics,Smart Watch,Noah Rhodes,6,724.61,0.5,4325.92,Credit Card,Medium,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
TXN001614,2023-08-27,brandon32@example.net,Clothing,T-Shirt,Allison Hill,1,39.3,16.8,32.7,Credit Card,Medium,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
TXN001615,2025-01-14,brownleah@example.net,Clothing,Jeans,Ethan Adams,11,136.76,10.5,1346.4,Bank Transfer,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN001616,2025-03-18,hthompson@example.org,Sports,Weights,Margaret Hawkins Dds,12,458.45,22.6,4258.08,Cash,Urgent,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN001617,2024-04-13,buchanananthony@example.org,Sports,Tennis Racket,Tommy Walter,1,71.39,2.6,69.53,Paypal,High,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
TXN001618,2025-07-10,anthony05@example.org,Sports,Tennis Racket,Matthew Foster,7,59.88,30.0,293.41,Cash,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN001619,2025-03-03,ywilliams@example.net,Sports,Soccer Ball,Ethan Adams,1,264.51,25.4,197.32,Cash,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN001620,2024-08-23,christophermcneil@example.org,Home & Garden,Sofa,Carla Gray,8,710.0,12.3,4981.36,Cash,Urgent,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN001621,2023-08-20,mtaylor@example.net,Electronics,Smart Watch,Ryan Munoz,4,755.13,1.1,2987.29,Bank Transfer,Urgent,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1
TXN001622,2025-01-20,marcusfernandez@example.net,Home & Garden,Lamp,Derek Zuniga,5,654.06,9.2,2969.43,Paypal,Medium,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001623,2024-02-11,davidrobertson@example.org,Electronics,Tablet,Connie Lawrence,5,1228.97,22.5,4762.26,Bank Transfer,High,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
TXN001624,2024-03-01,olivia13@example.org,Home & Garden,Furniture,Angie Henderson,2,544.7,18.4,888.95,Bank Transfer,Urgent,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
TXN001625,2024-11-10,hbarnett@example.net,Clothing,T-Shirt,Connie Lawrence,5,79.22,20.3,315.69,Bank Transfer,High,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
TXN001626,2025-07-23,donna90@example.net,Books,Biography,Noah Rhodes,7,28.18,23.2,151.5,Credit Card,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN001627,2023-12-23,alexiswalters@example.org,Home & Garden,Plant,Noah Rhodes,2,646.66,5.6,1220.89,Paypal,Urgent,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1
TXN001628,2024-02-02,jacob96@example.com,Electronics,Monitor,Abigail Shaffer,2,1441.38,19.3,2326.39,Credit Card,Medium,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
TXN001629,2025-07-13,diana85@example.com,Electronics,Camera,Allison Hill,10,1228.56,28.7,8759.63,Credit Card,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0
TXN001630,2025-04-03,qalvarado@example.com,Electronics,Smartphone,Matthew Foster,12,242.86,24.7,2194.48,Credit Card,Urgent,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
TXN001631,2024-08-09,oconnelldavid@example.org,Clothing,Shorts,Daniel Wagner,12,190.8,22.5,1774.44,Cash,High,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
TXN001632,2024-10-22,morganparker@example.com,Sports,Bicycle,Monica Herrera,1,321.77,2.3,314.37,Debit Card,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN001633,2023-12-08,gwilkins@example.org,Electronics,Headphones,Matthew Foster,11,1741.1,13.3,16604.87,Debit Card,Low,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
TXN001634,2024-09-30,alicia29@example.net,Clothing,Shoes,Cristian Santos,7,22.83,20.7,126.73,Debit Card,Urgent,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN001635,2024-12-25,nicholasgarcia@example.org,Home & Garden,Cookware,Daniel Wagner,4,401.0,25.1,1201.4,Bank Transfer,High,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
TXN001636,2025-06-16,amberfriedman@example.com,Books,Fiction,Connie Lawrence,6,64.91,14.0,334.94,Credit Card,High,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN001637,2025-07-14,hphillips@example.com,Clothing,Shorts,Noah Rhodes,7,289.74,4.9,1928.8,Bank Transfer,Urgent,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
TXN001638,2024-04-18,aaron48@example.net,Books,Textbook,Michele Williams,11,43.05,11.7,418.14,Credit Card,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN001639,2024-08-27,brownrobert@example.org,Clothing,Jacket,Noah Rhodes,6,213.64,28.2,920.36,Cash,High,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN001640,2024-06-18,petermoore@example.com,Clothing,Shoes,Connie Lawrence,1,77.01,10.9,68.62,Cash,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN001641,2023-11-23,tabithahill@example.com,Books,Cookbook,Ryan Munoz,5,47.93,8.8,218.56,Credit Card,Urgent,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
TXN001642,2023-08-28,scottchambers@example.com,Books,Fiction,Tommy Walter,4,13.28,3.0,51.53,Paypal,Urgent,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
TXN001643,2025-05-19,chall@example.com,Home & Garden,Cookware,Angie Henderson,11,697.5,18.4,6260.76,Bank Transfer,High,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
TXN001644,2024-05-11,beardkaren@example.net,Electronics,Monitor,Michele Williams,8,870.19,23.1,5353.41,Bank Transfer,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
TXN001645,2023-12-28,daniel76@example.net,Clothing,Jacket,Daniel Wagner,2,53.99,23.1,83.04,Cash,High,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
TXN001646,2024-11-30,jeffrey11@example.net,Books,Biography,Gina Moore,5,20.83,25.6,77.49,Debit Card,Medium,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
TXN001647,2023-10-03,bcopeland@example.com,Home & Garden,Decor,Jamie Arnold,6,623.07,12.7,3263.64,Credit Card,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001648,2025-01-19,rebecca85@example.com,Electronics,Headphones,Margaret Hawkins Dds,8,288.88,11.5,2045.27,Bank Transfer,Low,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
TXN001649,2024-09-07,marqueztodd@example.net,Clothing,T-Shirt,Ryan Munoz,4,166.07,23.3,509.5,Credit Card,Urgent,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
TXN001650,2024-12-03,kcastro@example.com,Clothing,Shoes,Dylan Miller,6,88.97,22.6,413.18,Debit Card,High,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
TXN001651,2024-11-09,garzalaura@example.org,Electronics,Headphones,Angie Henderson,1,918.37,26.8,672.25,Paypal,Medium,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
TXN001652,2023-09-19,tochoa@example.net,Books,Biography,Carla Gray,6,52.26,6.5,293.18,Paypal,Low,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001653,2025-03-20,bentleylisa@example.net,Home & Garden,Bedding,Matthew Foster,7,483.27,7.0,3146.09,Cash,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001654,2024-11-02,bcaldwell@example.org,Home & Garden,Decor,Carla Gray,10,623.3,14.2,5347.91,Cash,High,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
TXN001655,2024-05-24,samantha07@example.com,Electronics,Tablet,Ethan Adams,6,852.41,1.7,5027.51,Paypal,High,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
TXN001656,2024-08-09,joshuabowers@example.com,Clothing,Shoes,Abigail Shaffer,1,83.75,23.4,64.15,Paypal,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
TXN001657,2025-01-04,jasontownsend@example.net,Sports,Soccer Ball,Dylan Miller,3,104.21,19.3,252.29,Credit Card,Urgent,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
TXN001658,2024-05-19,megangates@example.com,Sports,Bicycle,Daniel Wagner,7,98.9,23.4,530.3,Cash,Urgent,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
TXN001660,2024-08-31,katherineharris@example.net,Electronics,Tablet,Dylan Miller,8,1666.21,1.8,13089.75,Paypal,Low,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
TXN001661,2024-01-14,susanmorris@example.org,Sports,Tennis Racket,Connie Lawrence,6,348.92,28.2,1503.15,Debit Card,Medium,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
TXN001662,2024-12-12,katherine82@example.com,Home & Garden,Plant,Gina Moore,2,693.84,13.2,1204.51,Paypal,Medium,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
TXN001663,2024-05-10,jphelps@example.net,Books,Fiction,Ethan Adams,6,28.21,4.7,161.3,Credit Card,Medium,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001664,2024-12-08,kirkjill@example.com,Clothing,Shoes,Gina Moore,8,66.35,25.8,393.85,Paypal,Low,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
TXN001665,2023-12-18,pmckenzie@example.net,Home & Garden,Decor,Dylan Miller,3,668.6,21.6,1572.55,Debit Card,High,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
TXN001666,2025-05-11,johnperez@example.net,Home & Garden,Lamp,Derek Zuniga,12,510.62,11.2,5441.17,Bank Transfer,Low,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
TXN001667,2024-07-06,mathewstimothy@example.com,Sports,Soccer Ball,Lisa Jackson,7,426.31,0.7,2963.28,Credit Card,Low,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN001668,2024-11-08,melaniecarpenter@example.net,Clothing,Jeans,Lisa Jackson,5,266.4,7.1,1237.43,Bank Transfer,Medium,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
TXN001669,2024-05-29,linda46@example.com,Clothing,Jeans,Cristian Santos,4,64.39,28.7,183.64,Credit Card,High,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
TXN001670,2024-02-27,chase25@example.net,Home & Garden,Decor,Lisa Hensley,12,200.34,10.1,2161.27,Debit Card,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN001671,2024-02-12,gnichols@example.net,Clothing,Jacket,Michele Williams,4,264.42,8.8,964.6,Bank Transfer,Low,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN001672,2024-08-11,stevenandrews@example.org,Home & Garden,Bedding,Angie Henderson,11,203.63,3.8,2154.81,Cash,Low,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN001673,2023-10-03,andrewwest@example.net,Sports,Yoga Mat,Brian Ramirez,10,308.55,4.0,2962.08,Debit Card,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001674,2024-03-21,flemingcameron@example.net,Sports,Weights,Lisa Jackson,3,51.47,0.4,153.79,Credit Card,High,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN001675,2024-06-22,wjordan@example.org,Books,Fiction,Cristian Santos,8,15.32,6.9,114.1,Paypal,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN001676,2023-12-10,mark98@example.com,Home & Garden,Lamp,Michele Williams,7,220.2,3.1,1493.62,Bank Transfer,Medium,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
TXN001677,2024-11-18,arellanobrian@example.com,Electronics,Laptop,Noah Rhodes,12,1764.75,27.1,15438.03,Cash,Low,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
TXN001678,2024-02-29,ucross@example.org,Electronics,Tablet,Lisa Jackson,6,69.37,2.8,404.57,Credit Card,Medium,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
TXN001679,2023-11-20,anthonymcfarland@example.net,Electronics,Camera,Ethan Adams,10,948.94,4.2,9090.85,Cash,Medium,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
TXN001680,2024-08-22,yballard@example.net,Electronics,Camera,Lisa Jackson,5,1275.15,20.3,5081.47,Credit Card,Low,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
TXN001681,2023-10-29,gregory64@example.com,Home & Garden,Decor,Matthew Foster,7,406.85,11.5,2520.44,Debit Card,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
TXN001682,2024-03-07,morgankaren@example.net,Home & Garden,Sofa,Gabrielle Davis,1,153.6,14.0,132.1,Paypal,High,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN001683,2024-10-03,flemingcody@example.org,Books,Textbook,Cristian Santos,12,47.9,29.2,406.96,Paypal,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN001684,2024-12-14,michele23@example.net,Books,Textbook,Angie Henderson,10,64.52,10.9,574.87,Cash,Medium,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
TXN001685,2025-02-18,carolberry@example.com,Books,Non-Fiction,Matthew Foster,1,62.85,16.0,52.79,Debit Card,Medium,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
TXN001686,2025-07-09,cjohnson@example.net,Books,Biography,Gabrielle Davis,3,55.23,2.7,161.22,Debit Card,Medium,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TXN001687,2024-01-07,savannah15@example.net,Books,Fiction,Michele Williams,11,39.23,5.1,409.52,Debit Card,High,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN001688,2025-08-17,carrieosborn@example.com,Home & Garden,Decor,Allison Hill,6,358.49,5.6,2030.49,Credit Card,Low,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN001689,2023-10-09,qraymond@example.net,Electronics,Smart Watch,Ryan Munoz,4,772.93,6.0,2906.22,Debit Card,Low,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN001690,2024-05-24,zlopez@example.org,Books,Non-Fiction,Lisa Hensley,1,75.22,4.3,71.99,Cash,Low,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN001691,2024-04-24,abbottchristopher@example.net,Sports,Basketball,Allison Hill,3,207.64,6.6,581.81,Credit Card,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN001692,2024-03-26,psherman@example.org,Sports,Tennis Racket,Abigail Shaffer,8,416.56,19.8,2672.65,Debit Card,Low,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN001693,2024-09-03,ypowell@example.org,Books,Textbook,Gabrielle Davis,7,30.98,28.2,155.71,Cash,Medium,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TXN001694,2025-04-09,ytorres@example.com,Sports,Tennis Racket,Ethan Adams,7,271.21,14.3,1626.99,Paypal,High,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN001695,2025-03-22,staceyparker@example.net,Clothing,Jacket,Derek Zuniga,7,245.52,14.2,1474.59,Bank Transfer,Low,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN001696,2024-06-13,fergusonbrandon@example.com,Sports,Bicycle,Ryan Munoz,5,354.72,1.2,1752.32,Paypal,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001697,2024-09-18,hrodgers@example.org,Sports,Tennis Racket,Lisa Jackson,6,402.14,15.0,2050.91,Paypal,High,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN001698,2025-02-23,bryantjacob@example.org,Home & Garden,Decor,Ethan Adams,7,677.6,4.1,4548.73,Cash,Medium,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN001699,2023-11-18,williamspatrick@example.net,Books,Biography,Monica Herrera,11,10.85,28.7,85.1,Bank Transfer,High,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
TXN001700,2025-08-01,tracey63@example.com,Clothing,T-Shirt,Matthew Foster,6,237.37,18.1,1166.44,Bank Transfer,Low,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
