transaction_id,sale_date,customer_name,customer_email,customer_age,product_category,product_name,quantity,unit_price,discount_percent,total_amount,payment_method,sales_rep,region,customer_segment,order_priority,year,month,quarter,day_of_week,day_name,is_weekend,is_month_end,days_since_first_sale,season,is_holiday_season,age_group,customer_total_spent,customer_avg_order,customer_order_count,customer_first_purchase,customer_last_purchase,customer_value_tier,price_tier,discount_tier,gross_revenue,discount_amount,revenue_per_unit,profit_margin,rep_total_sales,rep_avg_sale,rep_transaction_count,rep_total_quantity,region_avg_sale,recency_score,frequency_rank,monetary_rank,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN002959,2024-01-18,Anonymous Customer,paul18@example.org,58,Books,Biography,2,60.33,10.4,108.11,Cash,Abigail Shaffer,West,Enterprise,Medium,2024,1,1,3,Thursday,0,0,151,Winter,0,51-65,108.11,108.11,1,2024-01-18,2024-01-18,Low,Premium,Medium,120.66,12.54864,54.06,89.6,984709.16,2077.45,474,3046,2047.51,2,4,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
TXN002960,2025-02-03,Michelle Simpson,afoster@example.com,67,Electronics,Smart Watch,7,446.24,15.9,2627.01,Paypal,Allison Hill,West,Individual,Urgent,2025,2,1,0,Monday,0,0,533,Winter,0,65+,2627.01,2627.01,1,2025-02-03,2025-02-03,High,Budget,Medium,3123.6800000000003,496.66512000000006,375.29,84.1,1083710.87,2248.36,482,3190,2047.51,4,1,4,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
TXN002962,2024-05-25,Dana Smith,elliottfrank@example.net,68,Electronics,Laptop,1,916.84,29.8,643.62,Bank Transfer,Tommy Walter,South,Individual,High,2024,5,2,5,Saturday,1,0,279,Spring,0,65+,643.62,643.62,1,2024-05-25,2024-05-25,Medium,Mid-Range,High,916.84,273.21832,643.62,70.2,972699.08,2018.05,482,3075,2108.51,2,2,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
TXN002963,2024-02-01,David Lopez,hannahmunoz@example.com,35,Home & Garden,Lamp,5,225.43,17.7,927.64,Cash,Daniel Wagner,Central,Small Business,Medium,2024,2,1,3,Thursday,0,0,165,Winter,0,26-35,927.64,927.64,1,2024-02-01,2024-02-01,Medium,Budget,Medium,1127.15,199.50555,185.53,82.3,1094357.58,2237.95,489,3176,2202.89,2,2,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN002964,2025-06-24,Brandi Cunningham,croberts@example.org,75,Sports,Weights,5,233.77,28.2,839.23,Bank Transfer,Ethan Adams,South,Enterprise,Urgent,2025,6,2,1,Tuesday,0,0,674,Summer,0,65+,839.23,839.23,1,2025-06-24,2025-06-24,Medium,Mid-Range,High,1168.8500000000001,329.6157,167.85,71.8,1011704.63,2208.96,458,3016,2108.51,5,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN002965,2024-06-07,Brandi Allen,lisadonovan@example.com,23,Electronics,Laptop,10,1502.47,4.3,14378.64,Paypal,Ethan Adams,West,Small Business,Low,2024,6,2,4,Friday,0,0,292,Summer,0,18-25,14378.64,14378.64,1,2024-06-07,2024-06-07,Premium,Premium,Low,15024.7,646.0621,1437.86,95.7,1011704.63,2208.96,458,3016,2047.51,2,3,5,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN002966,2025-08-13,Linda Lopez,scottsellers@example.net,18,Books,Textbook,11,17.48,8.7,175.55,Cash,Noah Rhodes,South,Small Business,Urgent,2025,8,3,2,Wednesday,0,0,724,Summer,0,18-25,175.55,175.55,1,2025-08-13,2025-08-13,Low,Budget,Low,192.28,16.72836,15.96,91.3,1008819.61,2212.32,456,2935,2108.51,5,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN002967,2025-02-02,Courtney Nichols,denise02@example.org,61,Electronics,Laptop,2,847.57,11.9,1493.42,Debit Card,Brian Ramirez,North,Small Business,Low,2025,2,1,6,Sunday,1,0,532,Winter,0,51-65,1493.42,1493.42,1,2025-02-02,2025-02-02,High,Mid-Range,Medium,1695.14,201.72166,746.71,88.1,1074734.73,2229.74,482,3080,2139.28,4,2,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
TXN002968,2025-04-02,Kenneth King,brownchristina@example.org,57,Clothing,Shoes,12,148.58,13.2,1547.61,Credit Card,Michele Williams,East,Individual,Urgent,2025,4,2,2,Wednesday,0,0,591,Spring,0,51-65,1547.61,1547.61,1,2025-04-02,2025-04-02,High,Mid-Range,Medium,1782.96,235.35072000000002,128.97,86.8,874402.51,1930.25,453,2939,2107.87,5,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN002969,2024-12-01,Kelli Carter,suzannesimpson@example.org,78,Clothing,Jacket,12,98.82,15.4,1003.22,Paypal,Dylan Miller,West,Individual,Medium,2024,12,4,6,Sunday,1,0,469,Winter,1,65+,1003.22,1003.22,1,2024-12-01,2024-12-01,Medium,Budget,Medium,1185.84,182.61935999999997,83.6,84.6,973103.11,2129.33,457,2950,2047.51,4,5,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
TXN002970,2024-04-30,Brittany Franklin,urivera@example.org,45,Sports,Basketball,4,476.36,11.9,1678.69,Bank Transfer,Angie Henderson,East,Enterprise,High,2024,4,2,1,Tuesday,0,1,254,Spring,0,36-50,1678.69,1678.69,1,2024-04-30,2024-04-30,High,Premium,Medium,1905.44,226.74736000000001,419.67,88.1,956042.28,1931.4,495,3172,2107.87,2,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
TXN002971,2024-07-23,Melissa Martinez,cbrown@example.com,81,Sports,Yoga Mat,7,46.01,8.5,294.69,Debit Card,Margaret Hawkins Dds,North,Enterprise,Medium,2024,7,3,1,Tuesday,0,0,338,Summer,0,65+,294.69,294.69,1,2024-07-23,2024-07-23,Low,Budget,Low,322.07,27.375950000000003,42.1,91.5,1074806.64,2202.47,488,3142,2139.28,3,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN002972,2023-09-11,Anonymous Customer,harrissusan@example.org,39,Sports,Bicycle,2,173.73,23.9,264.42,Paypal,Angie Henderson,South,Small Business,Low,2023,9,3,0,Monday,0,0,22,Fall,0,36-50,264.42,264.42,1,2023-09-11,2023-09-11,Low,Budget,High,347.46,83.04293999999999,132.21,76.1,956042.28,1931.4,495,3172,2108.51,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN002973,2024-12-17,Ronnie Kramer,jasonmoore@example.com,71,Books,Biography,3,65.51,20.2,156.83,Paypal,Dylan Miller,West,Small Business,High,2024,12,4,1,Tuesday,0,0,485,Winter,1,65+,156.83,156.83,1,2024-12-17,2024-12-17,Low,Premium,High,196.53000000000003,39.69906,52.28,79.8,973103.11,2129.33,457,2950,2047.51,4,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
TXN002974,2024-08-16,Anonymous Customer,robinvasquez@example.com,30,Home & Garden,Furniture,11,163.54,4.7,1714.39,Paypal,Lisa Jackson,East,Individual,High,2024,8,3,4,Friday,0,0,362,Summer,0,26-35,1714.39,1714.39,1,2024-08-16,2024-08-16,High,Budget,Low,1798.9399999999998,84.55018,155.85,95.3,1116273.15,2345.11,476,3122,2107.87,3,4,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN002975,2025-03-09,Todd Perry,friedmanrichard@example.com,17,Clothing,Sweater,12,138.79,2.2,1628.84,Cash,Derek Zuniga,North,Individual,Low,2025,3,1,6,Sunday,1,0,567,Spring,0,18-25,1628.84,1628.84,1,2025-03-09,2025-03-09,High,Mid-Range,Low,1665.48,36.64056,135.74,97.8,981316.26,2079.06,472,3127,2139.28,4,2,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN002976,2025-04-30,Timothy Ramos,angelicawilliams@example.com,65,Home & Garden,Cookware,7,626.22,13.3,3800.53,Cash,Jamie Arnold,East,Small Business,Medium,2025,4,2,2,Wednesday,0,1,619,Spring,0,51-65,3800.53,3800.53,1,2025-04-30,2025-04-30,Premium,Premium,Medium,4383.54,583.0108200000001,542.93,86.7,960567.89,1921.14,500,3264,2107.87,5,1,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN002977,2025-05-21,Lucas Jackson,derek41@example.net,62,Sports,Basketball,12,186.93,11.0,1996.41,Debit Card,Carla Gray,East,Individual,Urgent,2025,5,2,2,Wednesday,0,0,640,Spring,0,51-65,1996.41,1996.41,1,2025-05-21,2025-05-21,High,Mid-Range,Medium,2243.16,246.74759999999998,166.37,89.0,965704.31,2225.13,434,2878,2107.87,5,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN002978,2025-01-25,John Erickson,andersontyler@example.org,85,Books,Biography,2,18.87,5.7,35.59,Bank Transfer,Michele Williams,South,Small Business,Urgent,2025,1,1,5,Saturday,1,0,524,Winter,0,65+,35.59,35.59,1,2025-01-25,2025-01-25,Low,Budget,Low,37.74,2.15118,17.8,94.3,874402.51,1930.25,453,2939,2108.51,4,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN002979,2023-12-04,Jessica Harrington,william67@example.com,60,Books,Non-Fiction,7,11.75,11.5,72.79,Credit Card,Jamie Arnold,North,Small Business,Urgent,2023,12,4,0,Monday,0,0,106,Winter,1,51-65,72.79,72.79,1,2023-12-04,2023-12-04,Low,Budget,Medium,82.25,9.45875,10.4,88.5,960567.89,1921.14,500,3264,2139.28,1,5,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
TXN002980,2024-02-26,Timothy Wilkinson,agreer@example.org,38,Home & Garden,Sofa,9,219.11,10.0,1774.79,Paypal,Abigail Shaffer,East,Small Business,High,2024,2,1,0,Monday,0,0,190,Winter,0,36-50,1774.79,1774.79,1,2024-02-26,2024-02-26,High,Budget,Low,1971.9900000000002,197.19900000000004,197.2,90.0,984709.16,2077.45,474,3046,2107.87,2,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN002981,2024-05-23,Anonymous Customer,glee@example.net,50,Books,Manual,8,39.62,4.8,301.75,Paypal,Matthew Foster,North,Small Business,High,2024,5,2,3,Thursday,0,0,277,Spring,0,36-50,301.75,301.75,1,2024-05-23,2024-05-23,Low,Mid-Range,Low,316.96,15.21408,37.72,95.2,1022438.71,2078.13,492,3240,2139.28,2,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN002982,2024-08-01,Rebecca Acevedo,sonya14@example.net,32,Sports,Basketball,7,389.61,7.4,2525.45,Cash,Matthew Foster,West,Individual,Low,2024,8,3,3,Thursday,0,0,347,Summer,0,26-35,2525.45,2525.45,1,2024-08-01,2024-08-01,High,Premium,Low,2727.27,201.81798000000003,360.78,92.6,1022438.71,2078.13,492,3240,2047.51,3,5,4,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN002983,2025-02-12,Kurt Brewer,danschaefer@example.net,84,Electronics,Laptop,3,1186.57,13.3,3086.27,Cash,Noah Rhodes,Central,Enterprise,High,2025,2,1,2,Wednesday,0,0,542,Winter,0,65+,3086.27,3086.27,1,2025-02-12,2025-02-12,Premium,Mid-Range,Medium,3559.71,473.44143,1028.76,86.7,1008819.61,2212.32,456,2935,2202.89,4,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
TXN002984,2024-11-27,Meghan Goodman,megan91@example.com,31,Clothing,Shoes,9,204.82,27.5,1336.45,Debit Card,Lisa Hensley,Central,Individual,Urgent,2024,11,4,2,Wednesday,0,0,465,Fall,1,26-35,1336.45,1336.45,1,2024-11-27,2024-11-27,High,Premium,High,1843.3799999999999,506.9295,148.49,72.5,869168.25,1970.9,441,2901,2202.89,4,3,3,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0
TXN002986,2024-04-06,Erik Delacruz,douglasbutler@example.com,22,Clothing,Jeans,6,298.28,16.6,1492.59,Cash,Lisa Hensley,South,Small Business,Urgent,2024,4,2,5,Saturday,1,0,230,Spring,0,18-25,1492.59,1492.59,1,2024-04-06,2024-04-06,High,Premium,Medium,1789.6799999999998,297.08688,248.76,83.4,869168.25,1970.9,441,2901,2108.51,2,2,4,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0
TXN002987,2023-12-19,Carlos Walker,patricia12@example.org,69,Books,Cookbook,2,64.45,30.0,90.23,Bank Transfer,Ryan Munoz,West,Individual,Medium,2023,12,4,1,Tuesday,0,0,121,Winter,1,65+,90.23,90.23,1,2023-12-19,2023-12-19,Low,Premium,High,128.9,38.67,45.12,70.0,1022796.97,2180.8,469,3143,2047.51,1,4,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
TXN002988,2024-12-10,Laurie Michael,guerrerorenee@example.com,34,Electronics,Smartphone,7,1927.44,24.9,10132.55,Bank Transfer,Daniel Wagner,South,Enterprise,High,2024,12,4,1,Tuesday,0,0,478,Winter,1,26-35,10132.55,10132.55,1,2024-12-10,2024-12-10,Premium,Premium,High,13492.08,3359.52792,1447.51,75.1,1094357.58,2237.95,489,3176,2108.51,4,2,5,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1
TXN002989,2024-08-03,Timothy Perez,smithcharles@example.net,81,Books,Cookbook,3,13.61,24.5,30.83,Bank Transfer,Gabrielle Davis,Central,Enterprise,High,2024,8,3,5,Saturday,1,0,349,Summer,0,65+,30.83,30.83,1,2024-08-03,2024-08-03,Low,Budget,High,40.83,10.00335,10.28,75.51,1007575.89,2229.15,452,3022,2202.89,3,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
TXN002990,2024-10-05,Michael Calhoun,derricklee@example.net,49,Books,Fiction,10,20.4,7.3,189.11,Paypal,Jamie Arnold,West,Enterprise,High,2024,10,4,5,Saturday,1,0,412,Fall,0,36-50,189.11,189.11,1,2024-10-05,2024-10-05,Low,Budget,Low,204.0,14.892,18.91,92.7,960567.89,1921.14,500,3264,2047.51,3,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN002991,2024-05-10,Elizabeth Jimenez,margarethickman@example.org,81,Sports,Soccer Ball,7,207.56,14.7,1239.34,Credit Card,Abigail Shaffer,North,Small Business,High,2024,5,2,4,Friday,0,0,264,Spring,0,65+,1239.34,1239.34,1,2024-05-10,2024-05-10,High,Mid-Range,Medium,1452.92,213.57924,177.05,85.3,984709.16,2077.45,474,3046,2139.28,2,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN002992,2024-10-01,Joel Gordon,gbrown@example.net,50,Electronics,Tablet,11,1519.91,8.7,15264.46,Cash,Noah Rhodes,Central,Small Business,Medium,2024,10,4,1,Tuesday,0,0,408,Fall,0,36-50,15264.46,15264.46,1,2024-10-01,2024-10-01,Premium,Premium,Low,16719.010000000002,1454.5538700000002,1387.68,91.3,1008819.61,2212.32,456,2935,2202.89,3,2,5,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN002993,2025-06-08,Vincent Harris,qbrown@example.net,50,Books,Textbook,3,69.29,0.7,206.41,Bank Transfer,Brian Ramirez,West,Small Business,Low,2025,6,2,6,Sunday,1,0,658,Summer,0,36-50,206.41,206.41,1,2025-06-08,2025-06-08,Low,Premium,Low,207.87,1.4550899999999998,68.8,99.3,1074734.73,2229.74,482,3080,2047.51,5,4,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
TXN002994,2024-03-05,James Williams,archerjames@example.net,78,Clothing,Shoes,10,118.76,25.2,888.32,Cash,Monica Herrera,Central,Small Business,Low,2024,3,1,1,Tuesday,0,0,198,Spring,0,65+,888.32,888.32,1,2024-03-05,2024-03-05,Medium,Mid-Range,High,1187.6000000000001,299.27520000000004,88.83,74.8,916971.44,2055.99,446,2920,2202.89,2,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN002995,2024-10-09,Anonymous Customer,richard79@example.net,20,Books,Manual,9,24.01,7.4,200.1,Bank Transfer,Gina Moore,East,Small Business,High,2024,10,4,2,Wednesday,0,0,416,Fall,0,18-25,200.1,200.1,1,2024-10-09,2024-10-09,Low,Budget,Low,216.09,15.990660000000002,22.23,92.6,1015353.97,2281.69,445,2864,2107.87,3,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN002996,2024-11-02,Tracy Myers,zachary79@example.com,38,Clothing,Sweater,6,175.91,27.8,762.04,Credit Card,Michele Williams,Central,Small Business,High,2024,11,4,5,Saturday,1,0,440,Fall,1,36-50,762.04,762.04,1,2024-11-02,2024-11-02,Medium,Mid-Range,High,1055.46,293.41788,127.01,72.2,874402.51,1930.25,453,2939,2202.89,4,5,3,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
TXN002997,2023-12-17,Jasmine Stephenson,tashachase@example.com,36,Sports,Bicycle,10,219.1,4.3,2096.79,Debit Card,Gina Moore,West,Enterprise,Medium,2023,12,4,6,Sunday,1,0,119,Winter,1,36-50,2096.79,2096.79,1,2023-12-17,2023-12-17,High,Mid-Range,Low,2191.0,94.213,209.68,95.7,1015353.97,2281.69,445,2864,2047.51,1,5,4,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1
TXN002998,2024-06-13,Robert Williams,berrydonald@example.org,60,Electronics,Monitor,5,289.39,6.2,1357.24,Cash,Margaret Hawkins Dds,West,Enterprise,Low,2024,6,2,3,Thursday,0,0,298,Summer,0,51-65,1357.24,1357.24,1,2024-06-13,2024-06-13,High,Budget,Low,1446.9499999999998,89.71089999999998,271.45,93.8,1074806.64,2202.47,488,3142,2047.51,3,1,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
TXN002999,2024-03-22,Adam Barnes,rachel78@example.com,79,Clothing,Shorts,3,269.79,0.5,805.32,Credit Card,Patty Perez,North,Small Business,Medium,2024,3,1,4,Friday,0,0,215,Spring,0,65+,805.32,805.32,1,2024-03-22,2024-03-22,Medium,Premium,Low,809.3700000000001,4.046850000000001,268.44,99.5,1050508.21,2254.31,466,3003,2139.28,2,4,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN003000,2025-07-10,Max Mills,wmorris@example.com,50,Books,Textbook,3,62.42,19.8,150.18,Paypal,Gina Moore,East,Enterprise,Medium,2025,7,3,3,Thursday,0,0,690,Summer,0,36-50,150.18,150.18,1,2025-07-10,2025-07-10,Low,Premium,Medium,187.26,37.07748,50.06,80.2,1015353.97,2281.69,445,2864,2107.87,5,5,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
TXN003001,2024-06-15,Brett Church Iii,ahill@example.org,43,Home & Garden,Sofa,5,564.8,18.6,2298.74,Debit Card,Gina Moore,North,Enterprise,Urgent,2024,6,2,5,Saturday,1,0,300,Summer,0,36-50,2298.74,2298.74,1,2024-06-15,2024-06-15,High,Premium,Medium,2824.0,525.2640000000001,459.75,81.4,1015353.97,2281.69,445,2864,2139.28,3,1,4,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
TXN003002,2025-01-31,Gail Buchanan,istokes@example.com,76,Sports,Weights,7,222.57,14.6,1330.52,Paypal,Margaret Hawkins Dds,South,Individual,Low,2025,1,1,4,Friday,0,1,530,Winter,0,65+,1330.52,1330.52,1,2025-01-31,2025-01-31,High,Mid-Range,Medium,1557.99,227.46653999999998,190.07,85.4,1074806.64,2202.47,488,3142,2108.51,4,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN003003,2025-06-19,Benjamin Reyes,mark22@example.com,38,Electronics,Smart Watch,9,499.4,7.5,4157.5,Paypal,Allison Hill,North,Enterprise,Urgent,2025,6,2,3,Thursday,0,0,669,Summer,0,36-50,6098.16,3049.08,2,2024-07-11,2025-06-19,Premium,Budget,Low,4494.599999999999,337.09499999999997,461.94,92.5,1083710.87,2248.36,482,3190,2139.28,5,5,5,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
TXN003004,2025-05-03,Barry Hunt,afitzpatrick@example.org,52,Sports,Soccer Ball,6,329.29,5.7,1863.12,Debit Card,Cristian Santos,East,Individual,Medium,2025,5,2,5,Saturday,1,0,622,Spring,0,51-65,1863.12,1863.12,1,2025-05-03,2025-05-03,High,Mid-Range,Low,1975.7400000000002,112.61718000000002,310.52,94.3,1050434.85,2117.81,496,3267,2107.87,5,1,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN003005,2025-05-30,Christina Moreno,xsmith@example.org,48,Books,Non-Fiction,8,43.38,23.1,266.87,Cash,Dylan Miller,East,Individual,Medium,2025,5,2,4,Friday,0,0,649,Spring,0,36-50,423.59,211.8,2,2024-09-17,2025-05-30,Medium,Mid-Range,High,347.04,80.16624,33.36,76.9,973103.11,2129.33,457,2950,2107.87,5,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TXN003006,2024-01-17,John Williams,chavezsusan@example.com,83,Electronics,Smart Watch,6,414.07,3.0,2409.89,Cash,Michele Williams,North,Individual,Urgent,2024,1,1,2,Wednesday,0,0,150,Winter,0,65+,2409.89,2409.89,1,2024-01-17,2024-01-17,High,Budget,Low,2484.42,74.5326,401.65,97.0,874402.51,1930.25,453,2939,2139.28,2,1,4,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
TXN003007,2024-07-04,Marcus Patrick,eric38@example.net,54,Clothing,Jacket,12,233.27,14.7,2387.75,Debit Card,Allison Hill,East,Small Business,High,2024,7,3,3,Thursday,0,0,319,Summer,0,51-65,2387.75,2387.75,1,2024-07-04,2024-07-04,High,Premium,Medium,2799.2400000000002,411.48828000000003,198.98,85.3,1083710.87,2248.36,482,3190,2107.87,3,2,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN003008,2023-09-12,Andrew Steele,fernandezjill@example.org,65,Books,Cookbook,10,31.78,22.6,245.98,Bank Transfer,Ethan Adams,South,Enterprise,Medium,2023,9,3,1,Tuesday,0,0,23,Fall,0,51-65,245.98,245.98,1,2023-09-12,2023-09-12,Low,Budget,High,317.8,71.8228,24.6,77.4,1011704.63,2208.96,458,3016,2108.51,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN003009,2024-12-27,Dr. Diana Jones,elizabeth09@example.com,68,Books,Textbook,1,20.51,29.2,14.52,Credit Card,Michele Williams,West,Enterprise,High,2024,12,4,4,Friday,0,0,495,Winter,1,65+,14.52,14.52,1,2024-12-27,2024-12-27,Low,Budget,High,20.51,5.98892,14.52,70.79,874402.51,1930.25,453,2939,2047.51,4,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
TXN003010,2023-12-16,Lawrence Carlson,rtaylor@example.com,82,Sports,Soccer Ball,9,338.96,2.0,2989.63,Paypal,Abigail Shaffer,West,Enterprise,Low,2023,12,4,5,Saturday,1,0,118,Winter,1,65+,2989.63,2989.63,1,2023-12-16,2023-12-16,Premium,Premium,Low,3050.64,61.0128,332.18,98.0,984709.16,2077.45,474,3046,2047.51,1,4,4,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1
TXN003011,2024-08-14,Ashley Cox,alisha45@example.org,33,Clothing,Shorts,5,237.38,9.8,1070.58,Credit Card,Daniel Wagner,Central,Small Business,Urgent,2024,8,3,2,Wednesday,0,0,360,Summer,0,26-35,1070.58,1070.58,1,2024-08-14,2024-08-14,High,Premium,Low,1186.9,116.31620000000001,214.12,90.2,1094357.58,2237.95,489,3176,2202.89,3,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN003012,2024-11-07,Paul Gray,gevans@example.org,79,Clothing,Jeans,11,29.72,18.6,266.11,Paypal,Lisa Jackson,West,Individual,Urgent,2024,11,4,3,Thursday,0,0,445,Fall,1,65+,266.11,266.11,1,2024-11-07,2024-11-07,Low,Budget,Medium,326.91999999999996,60.80712,24.19,81.4,1116273.15,2345.11,476,3122,2047.51,4,2,2,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
TXN003013,2025-04-02,Mark Ashley,erica59@example.net,79,Clothing,Jacket,6,98.24,28.8,419.68,Paypal,Lisa Jackson,North,Enterprise,Urgent,2025,4,2,2,Wednesday,0,0,591,Spring,0,65+,419.68,419.68,1,2025-04-02,2025-04-02,Medium,Budget,High,589.4399999999999,169.75872,69.95,71.2,1116273.15,2345.11,476,3122,2139.28,5,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN003014,2023-12-12,Brenda Haas,jacksonchristina@example.com,18,Books,Manual,3,11.42,16.5,28.61,Credit Card,Daniel Wagner,East,Individual,Urgent,2023,12,4,1,Tuesday,0,0,114,Winter,1,18-25,28.61,28.61,1,2023-12-12,2023-12-12,Low,Budget,Medium,34.26,5.6529,9.54,83.51,1094357.58,2237.95,489,3176,2107.87,1,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
TXN003015,2024-11-28,Rhonda Williams,taragomez@example.net,48,Sports,Bicycle,2,174.47,9.7,315.09,Bank Transfer,Matthew Foster,North,Enterprise,Urgent,2024,11,4,3,Thursday,0,0,466,Fall,1,36-50,315.09,315.09,1,2024-11-28,2024-11-28,Low,Budget,Low,348.94,33.847179999999994,157.54,90.3,1022438.71,2078.13,492,3240,2139.28,4,5,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
TXN003016,2023-09-20,Brenda Meyer,mcdonaldmegan@example.org,61,Sports,Basketball,1,338.62,0.2,337.94,Bank Transfer,Ethan Adams,West,Individual,High,2023,9,3,2,Wednesday,0,0,31,Fall,0,51-65,337.94,337.94,1,2023-09-20,2023-09-20,Medium,Premium,Low,338.62,0.6772400000000001,337.94,99.8,1011704.63,2208.96,458,3016,2047.51,1,3,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN003017,2024-08-11,Justin Alexander,iruiz@example.com,66,Clothing,Sweater,11,98.5,29.3,766.03,Paypal,Jamie Arnold,South,Enterprise,High,2024,8,3,6,Sunday,1,0,357,Summer,0,65+,766.03,766.03,1,2024-08-11,2024-08-11,Medium,Budget,High,1083.5,317.46549999999996,69.64,70.7,960567.89,1921.14,500,3264,2108.51,3,2,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
TXN003018,2024-09-28,Jacob Fry,carl64@example.net,58,Books,Non-Fiction,6,18.05,3.7,104.29,Credit Card,Connie Lawrence,South,Small Business,Medium,2024,9,3,5,Saturday,1,0,405,Fall,0,51-65,104.29,104.29,1,2024-09-28,2024-09-28,Low,Budget,Low,108.30000000000001,4.007100000000001,17.38,96.3,968793.08,1895.88,511,3246,2108.51,3,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN003019,2024-09-26,Christina Mason,maryflores@example.net,43,Clothing,Dress,6,207.52,20.4,991.12,Cash,Tommy Walter,South,Small Business,High,2024,9,3,3,Thursday,0,0,403,Fall,0,36-50,991.12,991.12,1,2024-09-26,2024-09-26,Medium,Premium,High,1245.1200000000001,254.00448,165.19,79.6,972699.08,2018.05,482,3075,2108.51,3,3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN003020,2025-01-03,Melissa Shaffer,daniel62@example.org,27,Books,Biography,2,10.64,21.3,16.75,Cash,Allison Hill,West,Small Business,Low,2025,1,1,4,Friday,0,0,502,Winter,0,26-35,16.75,16.75,1,2025-01-03,2025-01-03,Low,Budget,High,21.28,4.53264,8.38,78.71,1083710.87,2248.36,482,3190,2047.51,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
